Index;UserId;JobTitle;DetailedOccupation;MinorGroup;MajorGroup
9774;106923;procurement analyst supplier management procurement sm&p;13-1023;13-10;13
9775;106923;wichita records representative sm&p;43-4199;43-40;43
9776;106929;telecommunications installer;49-9052;49-90;49
9777;106929;license examiner instructor shop supervisor;13-1041;13-10;13
9778;106935;service deli clerk;41-2011;41-20;41
9779;106935;cashier stock clerk inventory clerk customer service assistant;53-7065;53-70;53
9780;106940;resource developer;15-1252;15-12;15
9781;106940;volunteer assistant copy editor;43-9081;43-90;43
9782;106940;cashier customer service representative;43-4051;43-40;43
9783;106940;cashier barista;35-3023;35-30;35
9784;106940;administrative assistant;43-6014;43-60;43
9785;106940;cashier;41-2011;41-20;41
9786;106972;director;11-1011;11-10;11
9787;106972;general manager;11-1021;11-10;11
9788;106972;support specialist;15-1232;15-12;15
9789;107017;long term substitute instructor;25-2021;25-20;25
9790;107017;lead curriculum instructor;25-2021;25-20;25
9791;107017;long term substitute instructor;25-2021;25-20;25
9792;107021;kitchen manager general manager;11-9051;11-90;11
9793;107021;general manager;11-1021;11-10;11
9794;107048;shipping receiving manager shipping receiving traffic clerks;43-5071;43-50;43
9795;107048;general manager;11-1021;11-10;11
9796;107095;consultant business development transformation project management consultancy;13-1111;13-10;13
9797;107095;junior consultant project management;13-1082;13-10;13
9798;107114;delivery expert;53-3033;53-30;53
9799;107114;sales representative;41-4012;41-40;41
9800;107114;senior care management;11-9111;11-90;11
9801;107114;data entry;43-9021;43-90;43
9802;107126;accounts payable office clerk;43-3031;43-30;43
9803;107126;logistics specialist;13-1081;13-10;13
9804;107231;manager;11-1021;11-10;11
9805;107231;manager;11-1021;11-10;11
9806;107243;office clerk;43-9061;43-90;43
9807;107243;administrative assistant;43-6014;43-60;43
9808;107245;manager;11-1021;11-10;11
9809;107245;manager;11-1021;11-10;11
9810;107245;night auditor;43-3031;43-30;43
9811;107245;owner manager;11-1021;11-10;11
9812;107262;sales;41-2031;41-20;41
9813;107262;cashier;41-2011;41-20;41
9814;107288;robert shearer manager;11-1021;11-10;11
9815;107288;danny rublacava manager;11-1021;11-10;11
9816;107288;steve sassoon manager;11-1021;11-10;11
9817;107288;ron deese manager;11-1021;11-10;11
9818;107294;software engineer;15-1252;15-12;15
9819;107294;development new bscs component;15-1252;15-12;15
9820;107294;software analyst;15-1211;15-12;15
9821;107359;customer service representative supervisor;43-1011;43-10;43
9822;107359;customer service representative;43-4051;43-40;43
9823;107359;sales customer service;41-2031;41-20;41
9824;107384;nutritionist;29-1031;29-10;29
9825;107384;sales representative;41-4012;41-40;41
9826;107425;quality assurance inspector;51-9061;51-90;51
9827;107425;manufacturing engineer;17-2112;17-20;17
9828;107425;machine operator;51-9111;51-90;51
9829;107535;construction superintendent;11-9021;11-90;11
9830;107535;operations manager;11-1021;11-10;11
9831;107548;executive assistant staffing coordinator transportation dept;43-6011;43-60;43
9832;107548;executive assistant;43-6011;43-60;43
9833;107548;administrative assistant;43-6014;43-60;43
9834;107548;administrative assistant;43-6014;43-60;43
9835;107549;lead teacher;25-2011;25-20;25
9836;107549;customer service;43-4051;43-40;43
9837;107549;supply associate;41-2031;41-20;41
9838;107587;service utlization coordinator;43-1011;43-10;43
9839;107587;sr case coordinator;21-1093;21-10;21
9840;107587;sales;41-2031;41-20;41
9841;107627;technical support customer services;15-1232;15-12;15
9842;107627;information systems consultant;15-1211;15-12;15
9843;107627;senior support specialist;15-1232;15-12;15
9844;107692;remote access specialist;15-1232;15-12;15
9845;107692;international operations supervisor;51-1011;51-10;51
9846;107692;revenue recovery auditor;13-2011;13-20;13
9847;107697;county caseworker ii;21-1021;21-10;21
9848;107697;county caseworker ii;21-1021;21-10;21
9849;107697;research analyst;13-1161;13-10;13
9850;107708;administrative support enexity project data conversion;43-6014;43-60;43
9851;107708;support technicians;15-1232;15-12;15
9852;107708;member service representative;43-4051;43-40;43
9853;107708;teller manager;43-1011;43-10;43
9854;107708;teller;43-3071;43-30;43
9855;107708;customer service representative;43-4051;43-40;43
9856;107715;forklift operator;53-7051;53-70;53
9857;107715;inspected machine operator;51-9111;51-90;51
9858;107720;quality assurance supervisor aug;51-1011;51-10;51
9859;107720;medicare charge nurse;29-1141;29-10;29
9860;107720;rn charge nurse snf;29-1141;29-10;29
9861;107720;director nursing;11-9111;11-90;11
9862;107720;rn sandwich rehab;29-1141;29-10;29
9863;107720;temporary long term care nursing home administrator director nursing lpn shift charge nurse;29-2061;29-20;29
9864;107741;agent;41-3021;41-30;41
9865;107741;lead trainer counter bar server;35-3023;35-30;35
9866;107745;home health aide cna;31-1121;31-10;31
9867;107745;cashier customer service sales associate;41-2031;41-20;41
9868;107745;home health aide;31-1121;31-10;31
9869;107745;data collection coordinator;43-1011;43-10;43
9870;107745;office clerk;43-9061;43-90;43
9871;107757;sales manager;11-2022;11-20;11
9872;107757;receptionist;43-4171;43-40;43
9873;107830;job coach;21-1015;21-10;21
9874;107830;program assistant;21-1093;21-10;21
9875;107830;coordinator;43-6014;43-60;43
9876;107852;director;11-1011;11-10;11
9877;107852;senior trainer;13-1151;13-10;13
9878;107852;trainer;13-1151;13-10;13
9879;107864;marketing coordinator;13-1161;13-10;13
9880;107864;marketing intern;13-1161;13-10;13
9881;107868;administrative assistant coordinate;43-6014;43-60;43
9882;107868;receptionist data entry;43-9061;43-90;43
9883;107868;customer service representative work effectively cooperatively;43-4051;43-40;43
9884;107872;sales associate;41-2031;41-20;41
9885;107872;fundraiser;13-1131;13-10;13
9886;107872;crew;35-3023;35-30;35
9887;107921;cashier stock;41-2011;41-20;41
9888;107921;food prep cashier;35-3023;35-30;35
9889;107921;office mail clerk;43-9061;43-90;43
9890;107961;administrative assistant;43-6014;43-60;43
9891;107961;legal secretary;43-6012;43-60;43
9892;108034;sales representative;41-4012;41-40;41
9893;108034;sales representative;41-4012;41-40;41
9894;108045;manufacturing line worker;51-9198;51-90;51
9895;108045;manufacturing line worker;51-9198;51-90;51
9896;108045;warehouse worker;53-7062;53-70;53
9897;108045;unloader sales associate;41-2031;41-20;41
9898;108045;warehouse worker;53-7062;53-70;53
9899;108060;junior accountant magazine accounting adv billing;13-2011;13-20;13
9900;108060;accounts payable specialist;43-3031;43-30;43
9901;108060;accounting clerk club division;43-3031;43-30;43
9902;108190;human resources assistant;43-4161;43-40;43
9903;108190;human resources intern;43-4161;43-40;43
9904;108190;administrative assistant;43-6014;43-60;43
9905;108259;deputy assessor;13-2023;13-20;13
9906;108259;residual value insurance claims specialist;13-1031;13-10;13
9907;108259;financial analyst support;13-2051;13-20;13
9908;108259;collections customer service;43-1011;43-10;43
9909;108266;senior staff nurse;29-1141;29-10;29
9910;108266;staff nurse;29-1141;29-10;29
9911;108266;staff nurse;29-1141;29-10;29
9912;108302;international corporate trainer;13-1151;13-10;13
9913;108302;office manager;43-1011;43-10;43
9914;108318;freelance webdev sysadmin tech;15-1244;15-12;15
9915;108318;network administrator tech;15-1244;15-12;15
9916;108318;network administrator tech;15-1244;15-12;15
9917;108380;escrow assistant;43-9199;43-90;43
9918;108380;material handler;53-7062;53-70;53
9919;108447;brand manager paulaner usa;11-2021;11-20;11
9920;108447;sales manager;11-2022;11-20;11
9921;108447;warehouse manager;11-3071;11-30;11
9922;108461;bakery sales associate;41-2031;41-20;41
9923;108461;customer sales associate;41-2031;41-20;41
9924;108461;sale associate;41-2031;41-20;41
9925;108461;tent banquet setup;35-3031;35-30;35
9926;108528;laborer;47-2061;47-20;47
9927;108528;laborer;47-2061;47-20;47
9928;108538;administrator;15-1244;15-12;15
9929;108538;accounts payable clerk;43-3031;43-30;43
9930;108538;office assistant;43-6014;43-60;43
9931;108538;medical transcriptions;31-9094;31-90;31
9932;108538;patient account representative ii private pay collector;43-3011;43-30;43
9933;108538;medical billing specialist;43-3021;43-30;43
9934;108541;health information specialist;29-2072;29-20;29
9935;108541;cashier sales associate;41-2011;41-20;41
9936;108589;nurse aide;31-1131;31-10;31
9937;108589;cashier;41-2011;41-20;41
9938;108589;cashier;41-2011;41-20;41
9939;108598;data entry shipping receiving;43-5071;43-50;43
9940;108598;waitress;35-3031;35-30;35
9941;108598;customer service rep;43-4051;43-40;43
9942;108607;machine operator;51-9111;51-90;51
9943;108607;north plant core room supervisor;51-1011;51-10;51
9944;108610;certified principle engineer cpe;17-2141;17-20;17
9945;108610;quality engineer boeing aerospace operations;17-2011;17-20;17
9946;108786;payment processor;43-3031;43-30;43
9947;108786;accounting intern;13-2011;13-20;13
9948;108786;audit intern;13-2011;13-20;13
9949;108786;leader students union;11-9032;11-90;11
9950;108843;office manager patient coordinator;43-6013;43-60;43
9951;108843;clerical associate;43-9061;43-90;43
9952;108843;secretary registrar;43-6014;43-60;43
9953;108843;accounts receivable clerk;43-3031;43-30;43
9954;108843;senior customer service rep;43-4051;43-40;43
9955;108843;senior customer service representative;43-4051;43-40;43
9956;108879;driver;53-3032;53-30;53
9957;108879;route sales representative;53-3031;53-30;53
9958;108879;youth counselor;21-1011;21-10;21
9959;108884;facility manager;11-3012;11-30;11
9960;108884;senior engineer;15-1252;15-12;15
9961;108884;hvac technician;49-9021;49-90;49
9962;108884;facility maintenance technician;49-9071;49-90;49
9963;108898;agency field support specialist;15-1232;15-12;15
9964;108898;administrative assistant receptionist;43-6014;43-60;43
9965;108898;customer service representative;43-4051;43-40;43
9966;108898;administrative assistant;43-6014;43-60;43
9967;108898;human resources office assistant;43-4161;43-40;43
9968;108898;outbound travel agent;41-3041;41-30;41
9969;108986;director network operations switch ss7 trunk provisioning mtce power preservation engineering technical support;15-1244;15-12;15
9970;108986;vice president operations construction west;11-1021;11-10;11
9971;108988;office manager;43-1011;43-10;43
9972;108988;customer service;43-4051;43-40;43
9973;108988;center represenitive;43-4051;43-40;43
9974;109000;bus operator;53-3052;53-30;53
9975;109000;driver;53-3032;53-30;53
9976;109000;bus operator;53-3052;53-30;53
9977;109000;driver;53-3032;53-30;53
9978;109000;document processor;43-9022;43-90;43
9979;109000;driver;53-3032;53-30;53
9980;109049;registered nurse;29-1141;29-10;29
9981;109049;registered nurse;29-1141;29-10;29
9982;109049;registered nurse;29-1141;29-10;29
9983;109049;student clinic nurse;29-1141;29-10;29
9984;109049;student clinic nurse;29-1141;29-10;29
9985;109094;cashier;41-2011;41-20;41
9986;109094;sales customer service;41-2031;41-20;41
9987;109094;customer service;43-4051;43-40;43
9988;109204;natural stone sales;41-4012;41-40;41
9989;109204;optician;29-2081;29-20;29
9990;109204;optician;29-2081;29-20;29
9991;109204;optician apprentice;29-2081;29-20;29
9992;109204;sales;41-2031;41-20;41
9993;109209;cna;31-1131;31-10;31
9994;109209;pca;31-1131;31-10;31
9995;109209;pca;31-1131;31-10;31
9996;109243;basic skills teacher;25-2021;25-20;25
9997;109243;lead teacher children pre school;25-2011;25-20;25
9998;109243;student teaching;25-2021;25-20;25
9999;109378;medical records clerk;29-2072;29-20;29
10000;109378;cashier;41-2011;41-20;41
10001;109383;cashier stock;41-2011;41-20;41
10002;109383;customer service;43-4051;43-40;43
10003;109383;emt trainee;29-2042;29-20;29
10004;109383;emt trainee;29-2042;29-20;29
10005;109409;ceo;11-1011;11-10;11
10006;109409;mortgage broker;13-2072;13-20;13
10007;109409;mortgage broker;13-2072;13-20;13
10008;109409;mortgage broker;13-2072;13-20;13
10009;109409;mortgage broker;13-2072;13-20;13
10010;109409;mortgage broker;13-2072;13-20;13
10011;109413;bartender;35-3011;35-30;35
10012;109413;cashier;41-2011;41-20;41
10013;109543;csr iii key account rep;43-4051;43-40;43
10014;109543;material planner;43-5061;43-50;43
10015;109543;senior customer service rep;43-4051;43-40;43
10016;109640;community development;21-1093;21-10;21
10017;109640;regional property manager;11-9141;11-90;11
10018;109729;bartender;35-3011;35-30;35
10019;109729;strategic accounts management;11-2022;11-20;11
10020;109729;systems engineer;15-1252;15-12;15
10021;109740;outside inside sales representative;41-4012;41-40;41
10022;109740;outside sales representative;41-4012;41-40;41
10023;109740;branch manager;11-1021;11-10;11
10024;109740;assistant service center manager;43-1011;43-10;43
10025;109766;information technology administrator;15-1244;15-12;15
10026;109766;computer support technician;15-1232;15-12;15
10027;109786;purpose clerk customer service;43-4051;43-40;43
10028;109786;customer service technical support transfer;43-1011;43-10;43
10029;109794;construction superintendent;11-9021;11-90;11
10030;109794;vice president;11-1011;11-10;11
10031;109794;assistant supervisor;41-1011;41-10;41
10032;109828;quality control checker;51-9061;51-90;51
10033;109828;quality control checker;51-9061;51-90;51
10034;109828;customer service;43-4051;43-40;43
10035;109873;forklift driver;53-7051;53-70;53
10036;109873;forklift operator;53-7051;53-70;53
10037;109873;truck driver;53-3032;53-30;53
10038;109873;stock clerk;53-7065;53-70;53
10039;109952;forklift operator;53-7051;53-70;53
10040;109952;forklift operator slotter;53-7051;53-70;53
10041;109952;warehouse worker;53-7062;53-70;53
10042;110010;student vocational nursing;29-2061;29-20;29
10043;110010;installer plumber;47-2152;47-20;47
10044;110018;pre kindergarten ii teacher primrose school wellington;25-2012;25-20;25
10045;110018;contract worker home helpers;31-1122;31-10;31
10046;110018;customer service cashier associate tom thumb food pharmacy;41-2011;41-20;41
10047;110018;bakery associate united marketstreet;41-2031;41-20;41
10048;110059;cashier crew;41-2011;41-20;41
10049;110059;volunteer office assistant;43-9199;43-90;43
10050;110059;treasurer board member;11-3031;11-30;11
