UserID;WindowID;Split;Sequence;JobTitle;JobTitle_token;Code;Code_lb;Score;JobTitle_token_new;Score_new;MajorGroup;MinorGroup;DetailedOccupation
100972;1;Train;4;OFFICE MANAGER;office manager;43-1011;First-Line Supervisors of Office and Administrative Support Workers;81.0;office manager;81.0;43;43-10;43-1011
100972;1;Train;5;NOTES COORDINATOR/ EXPEDITOR;notes coordinator expeditor;;;;notes coordinator expeditor;91.0;43;43-50;43-5061
100972;1;Train;6;ASSISTANT MANAGER;assistant manager;41-1011;First-Line Supervisors of Retail Sales Workers;67.0;assistant manager;67.0;41;41-10;41-1011
100972;1;Train;7;LEASING AGENT;leasing agent;;;;leasing agent;84.0;41;41-90;41-9022
101029;1;Test;1;Medical Secretary;medical secretary;43-6013;Medical Secretaries and Administrative Assistants;99.0;medical secretary;99.0;43;43-60;43-6013
101029;1;Test;2;Medical Secretary and Medical Assistant;medical secretary medical assistant;;;;medical secretary medical assistant;99.0;43;43-60;43-6013
101029;1;Test;3;Private Care Assistant;private care assistant;;;;private care assistant;73.0;31;31-10;31-1122
101029;1;Test;4;Medical Receptionist;medical receptionist;43-4171;;94.0;medical receptionist;94.0;43;43-40;43-4171
101029;1;Test;5;Customer Service Representative;customer service representative;43-4051;Customer Service Representatives;99.0;customer service representative;99.0;43;43-40;43-4051
101029;1;Test;6;Medical Assistant;medical assistant;31-9092;Medical Assistants;99.0;medical assistant;99.0;31;31-90;31-9092
101029;1;Test;7;Medical Receptionist and Medical Assistant;medical receptionist medical assistant;;;;medical receptionist medical assistant;87.0;43;43-60;43-6013
101060;1;Train;1;Armed Security Officer- Secure;armed security officer secure;;;;armed security officer secure;99.0;33;33-90;33-9032
101060;1;Train;2;DHS/Transportation Security Admin;dhs transportation security admin;;;;dhs transportation security admin;71.0;33;33-90;33-9093
101060;1;Train;3;Unarmed security officer;unarmed security officer;;;;unarmed security officer;99.0;33;33-90;33-9032
101076;1;Train;1;Hostess;hostess;35-9031;Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop;94.0;hostess;94.0;35;35-90;35-9031
101076;1;Train;2;Sales Associate & Inventory Associate, Anne;sales associate inventory associate anne;;;;sales associate inventory associate anne;97.0;41;41-20;41-2031
101099;1;Train;1;Real Estate Sales & Marketing;real estate sales marketing;;;;real estate sales marketing;87.0;41;41-90;41-9022
101099;1;Train;2;Asset Management and owner's representative;asset management owner representative;;;;asset management owner representative;58.0;11;11-10;11-1011
101099;1;Train;3;Founder, Principal;founder principal;;;;founder principal;83.0;11;11-90;11-9032
101099;1;Train;4;Mortgage Broker & Real Estate Sales, Top producer;mortgage broker real estate sales producer;;;;mortgage broker real estate sales producer;83.0;41;41-90;41-9021
101099;1;Train;5;Realtor;realtor;41-9022;Real Estate Sales Agents;81.0;realtor;81.0;41;41-90;41-9022
101099;1;Train;6;Chief Appraiser;chief appraiser;;;;chief appraiser;61.0;13;13-20;13-2023
101099;1;Train;7;Fee Appraiser;fee appraiser;;;;fee appraiser;76.0;13;13-20;13-2023
101099;1;Train;8;Mason McDuffie Real Estate in San Francisco;mason mcduffie real estate san francisco;;;;mason mcduffie real estate san francisco;79.0;41;41-90;41-9022
101099;1;Train;9;Real Estate Sales;real estate sales;41-9022;Real Estate Sales Agents;87.0;real estate sales;87.0;41;41-90;41-9022
101099;1;Train;10;Loan Processor;loan processor;43-4131;Loan Interviewers and Clerks;99.0;loan processor;99.0;43;43-40;43-4131
101143;1;Test;2;Trainer of new employees;trainer new employees;;;;trainer new employees;93.0;13;13-10;13-1151
101143;1;Test;3;Cashier and general customer service;cashier general customer service;;;;cashier general customer service;87.0;41;41-20;41-2011
101143;1;Test;4;Daycare teacher in the onsite kids room;daycare teacher onsite kids room;;;;daycare teacher onsite kids room;84.0;25;25-20;25-2011
101143;1;Test;5;Became a server;server;35-3031;Waiters and Waitresses;91.0;server;91.0;35;35-30;35-3031
101143;1;Test;6;Hostess;hostess;35-9031;Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop;94.0;hostess;94.0;35;35-90;35-9031
101143;1;Test;7;Tanning consultant;tanning consultant;13-1111;Management Analysts;55.0;tanning consultant;55.0;13;13-10;13-1111
101143;1;Test;8;Cashier;cashier;41-2011;Cashiers;99.0;cashier;99.0;41;41-20;41-2011
101143;1;Test;9;Customer service;customer service;43-4051;Customer Service Representatives;90.0;customer service;90.0;43;43-40;43-4051
101143;1;Test;10;Hostess;hostess;35-9031;Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop;94.0;hostess;94.0;35;35-90;35-9031
101166;1;Train;1;Client Support Director / Vice President CIO;client support director vice president cio;;;;client support director vice president cio;91.0;11;11-30;11-3021
101166;1;Train;2;Field Support Manager;field support manager;;;;field support manager;67.0;15;15-12;15-1232
101188;1;Train;1;Warehouse Associate;warehouse associate;53-7065;Stockers and Order Fillers;80.0;warehouse associate;80.0;53;53-70;53-7065
101225;1;Train;1;Manager;manager;11-1021;General and Operations Managers;77.0;manager;77.0;11;11-10;11-1021
101225;1;Train;2;Manage Office daily duties, customer service, quoting, writing policies, endorsements, payment processing, data entry;manage office daily duties customer service quoting writing policies endorsements payment processing data entry;;;;manage office daily duties customer service quoting writing policies endorsements payment processing data entry;78.0;43;43-90;43-9061
101225;1;Train;3;Training Supervisor;training supervisor;;;;training supervisor;74.0;13;13-10;13-1151
101268;1;Train;2;Professional crisis management;professional crisis management;;;;professional crisis management;62.0;11;11-90;11-9161
101268;1;Train;4;Foster parent recruitment;foster parent recruitment;;;;foster parent recruitment;79.0;21;21-10;21-1093
101297;1;Train;1;Lead Operations Engineer, Offshore Methods;lead operations engineer offshore methods;;;;lead operations engineer offshore methods;75.0;17;17-20;17-2171
101297;1;Train;2;Pipeline Engineer;pipeline engineer;;;;pipeline engineer;86.0;17;17-20;17-2051
101297;1;Train;3;Project engineer;project engineer;17-2112;Industrial Engineers;71.0;project engineer;71.0;17;17-20;17-2112
101339;1;Train;1;Manager;manager;11-1021;General and Operations Managers;77.0;manager;77.0;11;11-10;11-1021
101339;1;Train;2;Customer Service Supervisor;customer service supervisor;43-1011;First-Line Supervisors of Office and Administrative Support Workers;99.0;customer service supervisor;99.0;43;43-10;43-1011
101356;1;Train;1;Cellular Sales Representative;cellular sales representative;;;;cellular sales representative;99.0;41;41-20;41-2031
101356;1;Train;2;Intern;intern;99-9999;Not Classified;56.0;intern;56.0;99;99-90;99-9999
101392;1;Train;4;Assistant manager;assistant manager;41-1011;First-Line Supervisors of Retail Sales Workers;67.0;assistant manager;67.0;41;41-10;41-1011
101406;1;Train;1;Clerk;clerk;43-9061;Office Clerks, General;81.0;clerk;81.0;43;43-90;43-9061
101406;1;Train;2;Receptionist;receptionist;43-4171;Receptionists and Information Clerks;95.0;receptionist;95.0;43;43-40;43-4171
101406;1;Train;3;Receptionist;receptionist;43-4171;Receptionists and Information Clerks;95.0;receptionist;95.0;43;43-40;43-4171
101406;1;Train;4;Front Desk/ Medical Assistant;desk medical assistant;31-9092;;;desk medical assistant;87.0;31;31-90;31-9092
101417;1;Train;1;Indiana Auction, Driver;indiana auction driver;;;;indiana auction driver;70.0;53;53-30;53-3033
101420;1;Train;1;Inbound Quality Control Inspector;inbound quality control inspector;;;;inbound quality control inspector;88.0;51;51-90;51-9061
101420;1;Train;2;Senior Design Engineer;senior design engineer;;;;senior design engineer;72.0;17;17-20;17-2141
101420;1;Train;3;Design Engineer;design engineer;17-2141;;72.0;design engineer;72.0;17;17-20;17-2141
101420;1;Train;4;Project Engineer;project engineer;17-2112;Industrial Engineers;71.0;project engineer;71.0;17;17-20;17-2112
101420;1;Train;5;Project Engineer;project engineer;17-2112;Industrial Engineers;71.0;project engineer;71.0;17;17-20;17-2112
101434;1;Train;1;Sales Representative;sales representative;41-4012;Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products;80.0;sales representative;80.0;41;41-40;41-4012
101434;1;Train;2;Collector;collector;43-3011;Bill and Account Collectors;81.0;collector;81.0;43;43-30;43-3011
101434;1;Train;3;Cashier;cashier;41-2011;Cashiers;99.0;cashier;99.0;41;41-20;41-2011
101434;1;Train;4;Reservations Rep;reservations rep;;;;reservations rep;73.0;43;43-40;43-4081
101511;1;Train;1;Concession Worker;concession worker;;;;concession worker;90.0;35;35-30;35-3023
101511;1;Train;2;Receptionist;receptionist;43-4171;Receptionists and Information Clerks;95.0;receptionist;95.0;43;43-40;43-4171
101511;1;Train;3;Cook;cook;35-2014;Cooks, Restaurant;81.0;cook;81.0;35;35-20;35-2014
101511;1;Train;4;Data Entry Clerk;data entry clerk;43-9021;Data Entry Keyers;89.0;data entry clerk;89.0;43;43-90;43-9021
101511;1;Train;5;Customer Services Clerk;customer services clerk;;;;customer services clerk;70.0;43;43-40;43-4051
101525;1;Train;1;Clerk;clerk;43-9061;Office Clerks, General;81.0;clerk;81.0;43;43-90;43-9061
101573;1;Train;1;volunteer;volunteer;99-9999;Not Classified;77.0;volunteer;77.0;99;99-90;99-9999
101573;1;Train;2;Customer service representative/ Receptionist;customer service representative receptionist;;;;customer service representative receptionist;83.0;43;43-40;43-4051
101614;1;Train;1;Home Health Aide;home health aide;31-1121;Home Health Aides;99.0;home health aide;99.0;31;31-10;31-1121
101614;1;Train;3;Room Attendant;room attendant;;;;room attendant;93.0;37;37-20;37-2012
101655;1;Train;1;Sub-Assembly Operator;sub assembly operator;;;;sub assembly operator;80.0;51;51-20;51-2092
101655;1;Train;2;Machine Operator;machine operator;51-9111;Packaging and Filling Machine Operators and Tenders;73.0;machine operator;73.0;51;51-90;51-9111
101661;1;Train;1;Volunteer;volunteer;99-9999;Not Classified;77.0;volunteer;77.0;99;99-90;99-9999
101661;1;Train;2;Guest Service Representative;guest service representative;43-4051;;;guest service representative;87.0;43;43-40;43-4051
101661;1;Train;3;Family support Specialist II;family support specialist ii;;;;family support specialist ii;79.0;21;21-10;21-1093
101661;1;Train;4;Volunteer/OWEP;volunteer owep;;;;volunteer owep;80.0;99;99-90;99-9999
101661;1;Train;5;Screener;screener;;;;screener;78.0;33;33-90;33-9093
101661;1;Train;6;Payment Processor;payment processor;;;;payment processor;89.0;43;43-30;43-3031
101668;1;Train;1;Intervention Specialist;intervention specialist;;;;intervention specialist;80.0;21;21-10;21-1023
101668;1;Train;2;Sales and Customer Service;sales customer service;41-2031;Retail Salespersons;85.0;sales customer service;85.0;41;41-20;41-2031
101690;1;Train;1;Office Manager - Commercial and Construction Sales Division;office manager commercial construction sales division;;;;office manager commercial construction sales division;71.0;41;41-40;41-4012
101690;1;Train;2;Project Administrator;project administrator;15-1244;Network and Computer Systems Administrators;64.0;project administrator;64.0;15;15-12;15-1244
101690;1;Train;3;Project Manager;project manager;13-1082;Project Management Specialists;74.0;project manager;74.0;13;13-10;13-1082
101733;1;Train;1;Public Relations Student Society of America (PRSSA);public relations student society america prssa;;;;public relations student society america prssa;77.0;27;27-30;27-3031
101733;1;Train;2;Field Team Representative;field team representative;;;;field team representative;62.0;43;43-40;43-4051
101733;1;Train;3;Office Assistant Intern;office assistant intern;;;;office assistant intern;90.0;43;43-90;43-9061
101760;1;Train;1;Nurse Practitioner;nurse practitioner;;;;nurse practitioner;86.0;29;29-10;29-1171
101760;1;Train;2;Certified Pediatric Nurse Practitioner;certified pediatric nurse practitioner;;;;certified pediatric nurse practitioner;80.0;29;29-10;29-1171
101760;1;Train;3;Certified Pediatric Nurse Practitioner;certified pediatric nurse practitioner;;;;certified pediatric nurse practitioner;80.0;29;29-10;29-1171
101760;1;Train;4;Pediatric Registered Nurse;pediatric registered nurse;;;;pediatric registered nurse;99.0;29;29-10;29-1141
101760;1;Train;5;Oncology Registered Nurse;oncology registered nurse;;;;oncology registered nurse;99.0;29;29-10;29-1141
101760;1;Train;6;Surgical Oncology Registered Nurse;surgical oncology registered nurse;;;;surgical oncology registered nurse;99.0;29;29-10;29-1141
101828;1;Train;1;Retail Clerk;retail clerk;;;;retail clerk;89.0;41;41-20;41-2031
101828;1;Train;4;Night Shift Leader - Making sandwiches, serving;night shift leader making sandwiches serving;;;;night shift leader making sandwiches serving;88.0;35;35-10;35-1012
101828;1;Train;6;DRA Busser - Cleaning and setting tables;dra busser cleaning setting tables;;;;dra busser cleaning setting tables;94.0;35;35-90;35-9011
101833;1;Train;2;Shop Assistant/Desk Clerk;shop assistant desk clerk;;;;shop assistant desk clerk;78.0;43;43-90;43-9061
101834;1;Train;1;Medical Records Auditor/Chart Retriever;medical records auditor chart retriever;;;;medical records auditor chart retriever;88.0;29;29-20;29-2072
101834;1;Train;2;Area Manager/Store Manager;area manager store manager;;;;area manager store manager;93.0;11;11-10;11-1021
101834;1;Train;3;Owner/operator/manager of 17 Godfather's restaurants;owner operator manager 17 godfather restaurants;;;;owner operator manager godfather restaurants;69.0;11;11-90;11-9051
101882;1;Train;1;Student Manager;student manager;11-9151;;62.0;student manager;62.0;11;11-90;11-9151
101882;1;Train;2;Guest Service Attendant;guest service attendant;37-2012;;;guest service attendant;81.0;37;37-20;37-2012
101890;1;Train;1;Head Cashier;head cashier;41-2011;Cashiers;99.0;head cashier;99.0;41;41-20;41-2011
101890;1;Train;2;Cashier;cashier;41-2011;Cashiers;99.0;cashier;99.0;41;41-20;41-2011
101890;1;Train;3;VOLUNTEER;volunteer;99-9999;Not Classified;77.0;volunteer;77.0;99;99-90;99-9999
101890;1;Train;4;Housekeeping;housekeeping;37-2012;Maids and Housekeeping Cleaners;86.0;housekeeping;86.0;37;37-20;37-2012
101890;1;Train;5;Housekeeping;housekeeping;37-2012;Maids and Housekeeping Cleaners;86.0;housekeeping;86.0;37;37-20;37-2012
101946;1;Train;1;Master;master;;;;master;85.0;49;49-30;49-3023
101946;1;Train;2;Sales Specialist;sales specialist;41-2031;Retail Salespersons;69.0;sales specialist;69.0;41;41-20;41-2031
101946;1;Train;3;Carpenter;carpenter;47-2031;Carpenters;82.0;carpenter;82.0;47;47-20;47-2031
101961;1;Train;1;Project Manager;project manager;13-1082;Project Management Specialists;74.0;project manager;74.0;13;13-10;13-1082
101961;1;Train;2;Customer Service;customer service;43-4051;Customer Service Representatives;90.0;customer service;90.0;43;43-40;43-4051
101961;1;Train;3;Promotional Manager;promotional manager;11-2011;Advertising and Promotions Managers;67.0;promotional manager;67.0;11;11-20;11-2011
101961;1;Train;4;Project Management;project management;;;;project management;70.0;13;13-10;13-1082
101961;1;Train;5;Promotional Manager;promotional manager;11-2011;Advertising and Promotions Managers;67.0;promotional manager;67.0;11;11-20;11-2011
101973;1;Train;1;Computer Instructor;computer instructor;;;;computer instructor;78.0;25;25-10;25-1021
